0;71;304;-1
0;86;123;-1
0;88;420;-1
0;88;473;-1
0;90;51;-1
0;105;8;-1
0;148;395;-1
0;164;509;-1
0;199;439;-1
0;203;41;-1
0;213;171;-1
0;237;440;-1
0;242;476;-1
0;271;425;-1
0;281;301;-1
0;289;373;-1
0;308;216;-1
0;331;496;-1
0;352;244;-1
0;372;184;-1
0;389;150;-1
0;406;304;-1
0;438;15;-1
0;443;190;-1
0;447;365;-1
0;452;336;-1
0;461;177;-1
0;474;315;-1
0;505;168;-1
0;506;510;-1
1;171;170;-1
1;325;45;-1
1;474;127;-1
2;2;483;-1
2;9;52;-1
2;99;37;-1
2;108;145;-1
2;164;34;-1
2;170;16;-1
2;331;24;-1
2;365;92;-1
2;448;374;-1
2;477;103;-1
3;17;369;-1
3;49;138;-1
3;128;77;-1
3;131;131;-1
3;165;511;-1
3;222;2;-1
3;248;424;-1
3;283;340;-1
3;318;305;-1
3;325;124;-1
3;379;169;-1
3;434;321;-1
3;468;114;-1
3;481;235;-1
3;485;193;-1
4;59;28;-1
4;62;132;-1
4;84;316;-1
4;91;461;-1
4;163;341;-1
4;252;165;-1
4;340;247;-1
4;484;319;-1
5;111;488;-1
5;112;8;-1
5;135;416;-1
5;141;426;-1
5;218;421;-1
5;234;71;-1
5;247;398;-1
5;254;401;-1
5;388;275;-1
5;395;222;-1
5;423;267;-1
5;461;79;-1
5;466;73;-1
5;477;155;-1
5;486;273;-1
6;101;444;-1
6;111;320;-1
6;117;56;-1
6;201;83;-1
6;210;57;-1
6;250;3;-1
6;274;511;-1
6;284;96;-1
6;331;357;-1
6;369;218;-1
6;417;256;-1
6;420;179;-1
6;427;489;-1
6;468;212;-1
7;104;490;-1
7;151;437;-1
7;208;492;-1
7;283;215;-1
7;287;435;-1
7;416;245;-1
7;460;279;-1
7;460;495;-1
7;504;56;-1
8;2;116;-1
8;20;434;-1
8;168;482;-1
8;204;147;-1
8;269;237;-1
8;314;237;-1
8;314;316;-1
8;335;293;-1
8;397;144;-1
8;457;124;-1
8;470;323;-1
8;489;241;-1
9;15;160;-1
9;29;426;-1
9;49;308;-1
9;254;412;-1
9;389;233;-1
9;392;59;-1
9;421;223;-1
9;430;132;-1
10;40;444;-1
10;275;171;-1
10;306;156;-1
10;373;363;-1
10;392;357;-1
10;453;438;-1
10;468;36;-1
11;23;119;-1
11;76;426;-1
11;171;387;-1
11;186;96;-1
11;235;311;-1
11;286;163;-1
11;438;338;-1
11;450;223;-1
11;451;323;-1
11;468;133;-1
11;482;367;-1
11;486;455;-1
11;506;109;-1
12;4;497;-1
12;10;103;-1
12;47;438;-1
12;52;423;-1
12;67;440;-1
12;154;493;-1
12;160;105;-1
12;204;390;-1
12;267;132;-1
12;326;209;-1
12;334;274;-1
12;429;80;-1
12;467;345;-1
12;481;15;-1
12;504;449;-1
13;52;509;-1
13;58;9;-1
