0;1;279;-1
0;6;278;-1
0;8;36;-1
0;9;84;-1
0;23;410;-1
0;27;361;-1
0;34;491;-1
0;39;463;-1
0;39;492;-1
0;45;439;-1
0;46;504;-1
0;50;478;-1
0;50;505;-1
0;52;329;-1
0;69;380;-1
0;84;323;-1
0;97;399;-1
0;107;324;-1
0;107;483;-1
0;121;409;-1
0;126;190;-1
0;127;292;-1
0;134;415;-1
0;154;447;-1
0;158;435;-1
0;174;57;-1
0;189;413;-1
0;198;443;-1
0;199;405;-1
0;201;402;-1
0;209;441;-1
0;214;430;-1
0;217;306;-1
0;224;409;-1
0;230;220;-1
0;244;251;-1
0;251;210;-1
0;274;455;-1
0;277;110;-1
0;285;455;-1
0;290;447;-1
0;294;425;-1
0;307;456;-1
0;313;443;-1
0;321;398;-1
0;324;361;-1
0;383;16;-1
0;388;235;-1
0;393;397;-1
0;396;162;-1
0;398;409;-1
0;412;453;-1
0;493;282;-1
0;505;342;-1
0;509;115;-1
0;509;381;-1
1;31;486;-1
1;37;412;-1
1;39;504;-1
1;88;127;-1
1;187;494;-1
1;233;98;-1
1;247;368;-1
1;312;451;-1
1;333;2;-1
1;337;440;-1
1;369;471;-1
1;417;46;-1
2;71;410;-1
2;78;68;-1
2;129;508;-1
2;168;296;-1
2;182;466;-1
2;202;116;-1
2;212;21;-1
2;276;230;-1
2;311;89;-1
2;344;425;-1
3;48;371;-1
3;59;494;-1
3;66;273;-1
3;73;378;-1
3;75;290;-1
3;105;292;-1
3;135;405;-1
3;223;337;-1
3;251;473;-1
3;462;391;-1
3;483;386;-1
3;490;384;-1
4;0;446;-1
4;94;374;-1
4;157;461;-1
4;218;125;-1
4;238;484;-1
4;271;486;-1
4;287;405;-1
4;486;391;-1
4;487;387;-1
5;47;203;-1
5;64;450;-1
5;120;339;-1
5;129;409;-1
5;220;394;-1
5;260;443;-1
5;270;411;-1
5;295;485;-1
5;450;439;-1
5;454;447;-1
5;467;343;-1
5;500;348;-1
6;2;38;-1
6;4;238;-1
6;27;373;-1
6;36;408;-1
6;84;434;-1
6;84;488;-1
6;140;362;-1
6;156;383;-1
6;237;466;-1
6;320;447;-1
6;329;456;-1
6;415;336;-1
6;448;375;-1
6;463;265;-1
6;479;394;-1
7;0;427;-1
7;26;393;-1
7;52;477;-1
7;105;357;-1
7;144;437;-1
7;179;154;-1
7;196;377;-1
7;260;427;-1
7;267;1;-1
7;303;367;-1
7;325;479;-1
7;347;302;-1
7;351;442;-1
7;483;461;-1
7;502;426;-1
8;0;414;-1
8;7;435;-1
8;10;418;-1
8;53;293;-1
8;126;363;-1
8;150;230;-1
8;154;312;-1
8;154;408;-1
8;184;299;-1
8;205;426;-1
8;340;177;-1
8;400;318;-1
8;449;380;-1
9;7;48;-1
9;24;322;-1
9;34;260;-1
9;49;458;-1
9;69;234;-1
9;131;259;-1
9;156;376;-1
9;177;308;-1
9;215;477;-1
9;316;94;-1
9;328;317;-1
9;336;463;-1
9;448;450;-1
9;450;441;-1
9;453;349;-1
9;467;424;-1
10;35;475;-1
10;42;436;-1
10;58;357;-1
10;88;451;-1
10;99;186;-1
10;171;506;-1
10;193;330;-1
10;195;311;-1
10;248;493;-1
10;269;494;-1
10;272;9;-1
10;291;35;-1
10;303;374;-1
10;308;13;-1
10;309;481;-1
10;317;492;-1
10;325;166;-1
10;343;476;-1
10;465;294;-1
10;492;271;-1
10;499;391;-1
10;500;300;-1
10;504;273;-1
10;504;333;-1
10;510;378;-1
11;2;437;-1
11;11;86;-1
11;14;293;-1
11;26;416;-1
11;53;299;-1
11;72;495;-1
11;80;85;-1
11;183;96;-1
11;185;492;-1
11;211;503;-1
11;304;187;-1
11;336;192;-1
11;340;489;-1
11;392;213;-1
11;467;262;-1
12;26;394;-1
12;39;481;-1
12;50;477;-1
12;82;484;-1
12;113;255;-1
12;114;398;-1
12;135;484;-1
12;138;128;-1
12;143;394;-1
12;192;511;-1
12;223;336;-1
12;279;49;-1
12;290;14;-1
12;296;322;-1
12;369;253;-1
12;373;408;-1
12;392;304;-1
12;419;453;-1
12;493;266;-1
12;506;358;-1
13;5;494;-1
13;42;104;-1
13;50;276;-1
13;57;432;-1
13;95;377;-1
13;122;281;-1
13;219;374;-1
13;256;225;-1
13;265;452;-1
13;280;460;-1
13;282;14;-1
13;288;509;-1
13;292;0;-1
13;307;436;-1
13;315;42;-1
13;348;445;-1
13;375;8;-1
13;392;182;-1
13;394;14;-1
13;405;423;-1
13;457;11;-1
13;498;412;-1
13;501;313;-1
13;502;408;-1
13;510;261;-1
14;13;175;-1
14;67;229;-1
14;77;420;-1
14;91;501;-1
14;114;259;-1
14;118;46;-1
14;182;323;-1
14;295;501;-1
14;299;4;-1
14;308;7;-1
14;335;403;-1
14;347;94;-1
14;379;246;-1
14;381;401;-1
14;397;279;-1
14;407;417;-1
14;412;221;-1
14;426;253;-1
14;440;484;-1
14;450;210;-1
14;456;393;-1
14;486;381;-1
15;2;482;-1
15;6;387;-1
15;15;327;-1
15;28;270;-1
15;111;401;-1
15;125;472;-1
15;133;401;-1
15;140;262;-1
15;144;107;-1
15;168;441;-1
15;202;189;-1
15;223;470;-1
15;227;445;-1
15;269;380;-1
15;285;19;-1
15;306;321;-1
15;315;11;-1
15;320;414;-1
15;388;78;-1
15;435;443;-1
15;503;391;-1
16;63;367;-1
16;77;365;-1
16;107;386;-1
16;127;441;-1
16;129;300;-1
16;132;364;-1
16;163;455;-1
16;164;396;-1
16;233;377;-1
16;233;504;-1
16;264;428;-1
16;322;465;-1
16;332;137;-1
16;382;467;-1
16;389;160;-1
16;409;228;-1
16;453;330;-1
16;463;403;-1
16;497;307;-1
17;14;197;-1
17;21;262;-1
17;25;187;-1
17;68;339;-1
17;74;500;-1
17;99;458;-1
17;115;241;-1
17;127;275;-1
17;181;359;-1
17;182;321;-1
17;262;418;-1
17;269;401;-1
17;299;228;-1
17;306;117;-1
17;319;473;-1
17;326;463;-1
17;329;467;-1
17;334;143;-1
17;415;175;-1
17;426;372;-1
17;430;473;-1
17;450;107;-1
17;461;332;-1
17;488;138;-1
18;17;215;-1
18;22;407;-1
18;42;446;-1
18;43;170;-1
18;125;409;-1
18;150;385;-1
18;171;441;-1
18;180;331;-1
18;220;374;-1
18;222;271;-1
18;261;460;-1
18;285;402;-1
18;307;494;-1
18;316;396;-1
18;338;453;-1
18;350;218;-1
18;359;453;-1
18;396;371;-1
18;429;128;-1
18;443;326;-1
