0;267;459;-1
0;294;173;-1
0;355;351;-1
0;398;190;-1
0;440;144;-1
2;100;177;-1
2;159;193;-1
2;386;188;-1
2;443;183;-1
2;459;511;-1
2;474;489;-1
3;340;163;-1
5;325;165;-1
6;203;452;-1
6;340;26;-1
6;475;192;-1
7;243;55;-1
7;481;45;-1
8;213;339;-1
8;339;193;-1
8;379;21;-1
9;200;458;-1
9;282;170;-1
9;294;438;-1
9;337;16;-1
10;64;459;-1
10;271;226;-1
10;504;222;-1
11;41;468;-1
11;54;480;-1
11;346;444;-1
11;470;442;-1
12;33;472;-1
12;37;10;-1
12;357;451;-1
13;34;159;-1
13;36;4;-1
13;50;169;-1
13;59;477;-1
13;177;442;-1
13;305;173;-1
13;338;11;-1
13;352;446;-1
14;155;357;-1
14;175;496;-1
14;180;434;-1
14;214;423;-1
14;232;470;-1
14;261;169;-1
15;13;483;-1
15;15;159;-1
15;210;199;-1
15;344;437;-1
15;345;343;-1
16;27;501;-1
16;35;496;-1
16;44;153;-1
16;51;450;-1
16;95;460;-1
16;132;238;-1
16;221;438;-1
16;271;10;-1
16;399;404;-1
17;15;465;-1
17;261;13;-1
18;40;484;-1
18;208;434;-1
18;226;480;-1
18;229;444;-1
18;307;13;-1
18;331;508;-1
18;339;359;-1
18;348;377;-1
18;384;9;-1
18;408;126;-1
19;39;0;-1
19;153;403;-1
19;350;324;-1
19;373;251;-1
20;4;433;-1
20;46;95;-1
20;155;368;-1
20;162;495;-1
20;264;429;-1
20;367;497;-1
20;371;394;-1
21;6;46;-1
21;38;411;-1
21;52;432;-1
21;59;448;-1
21;97;386;-1
21;189;244;-1
21;351;55;-1
21;357;39;-1
21;383;45;-1
22;15;44;-1
22;59;437;-1
22;77;472;-1
22;146;282;-1
22;209;509;-1
22;217;502;-1
22;264;388;-1
22;269;375;-1
22;376;383;-1
22;437;305;-1
22;485;351;-1
23;8;450;-1
23;14;464;-1
23;37;436;-1
23;40;15;-1
23;72;234;-1
23;84;430;-1
23;169;491;-1
23;199;340;-1
23;200;200;-1
23;310;217;-1
23;379;351;-1
23;415;302;-1
23;432;235;-1
23;507;15;-1
23;511;356;-1
24;74;281;-1
24;82;404;-1
24;235;393;-1
24;247;378;-1
24;251;361;-1
24;256;213;-1
24;319;321;-1
24;338;0;-1
24;346;333;-1
24;351;485;-1
24;390;261;-1
24;465;451;-1
25;6;301;-1
25;18;508;-1
25;20;415;-1
25;57;282;-1
25;64;396;-1
25;81;415;-1
25;82;378;-1
25;101;91;-1
25;318;10;-1
25;322;32;-1
25;324;20;-1
25;327;480;-1
25;386;323;-1
25;406;337;-1
26;1;18;-1
26;6;20;-1
26;14;409;-1
26;15;424;-1
26;17;437;-1
26;95;419;-1
26;119;56;-1
26;182;369;-1
26;340;255;-1
27;31;34;-1
27;56;360;-1
27;81;270;-1
27;94;377;-1
27;214;484;-1
27;222;495;-1
27;250;335;-1
27;259;221;-1
27;289;495;-1
27;304;149;-1
27;324;0;-1
27;351;22;-1
27;355;456;-1
27;366;453;-1
28;10;54;-1
28;14;17;-1
28;19;289;-1
28;29;415;-1
28;53;268;-1
28;63;356;-1
28;125;56;-1
28;193;444;-1
28;214;460;-1
28;278;197;-1
28;326;364;-1
29;0;13;-1
29;21;372;-1
29;36;415;-1
29;50;371;-1
29;94;386;-1
30;31;5;-1
0;369;436;-1
3;10;385;-1
5;9;385;-1
3;319;194;-1
5;181;364;-1
6;209;447;-1
4;209;447;-1
5;452;188;-1
6;155;411;-1
6;235;444;-1
6;274;385;-1
6;333;409;-1
6;161;455;-1
8;161;454;-1
8;205;456;-1
7;206;457;-1
8;383;428;-1
10;383;429;-1
6;382;427;-1
7;397;150;-1
6;398;151;-1
10;220;434;-1
9;220;434;-1
9;282;479;-1
8;353;283;-1
9;319;194;-1
10;442;432;-1
11;36;468;-1
11;37;469;-1
11;56;403;-1
12;201;434;-1
10;202;433;-1
10;228;421;-1
12;227;421;-1
11;337;29;-1
11;381;410;-1
10;382;410;-1
13;220;464;-1
12;221;463;-1
13;252;436;-1
12;251;437;-1
11;274;423;-1
12;323;8;-1
14;323;10;-1
12;323;8;-1
14;32;446;-1
13;33;446;-1
18;201;426;0
18;201;426;0
17;202;426;0
18;202;425;0
19;201;426;0
17;202;426;0
19;201;425;0
15;203;426;1
19;201;426;0
15;203;427;1
18;202;425;0
17;202;429;0
15;203;426;1
19;201;425;0
15;202;427;1
18;201;429;0
20;201;427;0
17;202;425;0
14;203;427;1
20;201;424;0
18;202;428;0
19;201;426;0
22;200;423;-1
17;201;429;0
15;203;426;1
21;202;428;-1
13;342;443;-1
13;396;429;-1
13;400;433;-1
12;401;204;-1
13;403;427;-1
15;43;478;-1
14;43;478;-1
14;208;418;-1
14;208;419;-1
14;223;416;-1
14;225;417;-1
15;277;440;-1
15;276;440;-1
14;322;4;-1
15;363;401;2
15;362;402;2
15;361;401;2
17;363;400;-1
15;363;403;2
14;394;412;-1
15;394;411;-1
14;404;445;-1
15;314;156;-1
15;352;410;-1
16;352;409;-1
15;355;408;-1
17;356;410;-1
15;389;405;-1
16;388;404;-1
16;35;439;-1
16;35;440;-1
19;35;440;-1
17;53;478;3
18;53;478;3
17;54;477;3
18;53;477;3
18;52;481;-1
15;55;479;-1
16;364;417;-1
17;363;416;-1
17;20;41;-1
18;250;433;-1
18;250;432;-1
17;399;427;-1
18;109;499;-1
19;109;498;-1
18;49;494;-1
19;117;508;-1
19;209;495;-1
19;210;495;-1
19;227;339;-1
19;267;39;-1
19;319;352;-1
18;342;462;-1
19;85;350;-1
21;137;412;4
21;137;412;4
22;136;412;4
22;137;411;4
24;193;429;-1
21;195;426;-1
19;196;427;-1
23;193;429;-1
20;251;448;-1
22;252;446;-1
19;251;449;-1
23;252;445;-1
20;363;348;-1
23;1;12;-1
22;1;10;5
24;1;12;-1
21;0;10;5
24;0;13;-1
21;2;13;-1
22;0;9;5
22;2;11;5
21;37;466;-1
20;35;466;-1
21;183;442;-1
20;183;443;-1
22;209;444;-1
21;209;443;-1
