0;44;236;-1
0;71;81;-1
0;85;47;-1
0;129;421;-1
0;145;115;-1
0;158;380;-1
0;158;433;-1
0;184;392;-1
0;217;254;-1
0;218;207;-1
0;220;478;-1
0;262;89;-1
0;298;281;-1
0;307;226;-1
0;314;407;-1
0;349;214;-1
0;357;264;-1
0;427;263;-1
0;430;245;-1
0;447;398;-1
0;449;343;-1
1;216;203;-1
1;428;256;-1
1;443;166;-1
1;502;437;-1
2;146;493;-1
2;237;207;-1
2;240;64;-1
2;285;370;-1
2;316;254;-1
2;361;30;-1
2;373;223;-1
2;393;191;-1
2;399;461;-1
2;404;180;-1
2;405;459;-1
2;489;194;-1
3;10;353;-1
3;69;291;-1
3;136;447;-1
3;145;255;-1
3;241;202;-1
3;264;408;-1
3;273;211;-1
3;288;367;-1
3;372;279;-1
3;373;266;-1
3;395;413;-1
3;426;156;-1
3;437;247;-1
3;448;4;-1
4;0;397;-1
4;192;399;-1
4;203;80;-1
4;304;235;-1
4;308;213;-1
4;433;444;-1
4;501;154;-1
5;9;410;-1
5;22;132;-1
5;74;423;-1
5;117;493;-1
5;121;154;-1
5;131;252;-1
5;256;277;-1
5;298;277;-1
5;304;198;-1
5;313;292;-1
5;339;308;-1
5;381;343;-1
5;409;261;-1
6;97;14;-1
6;105;375;-1
6;107;382;-1
6;159;452;-1
6;219;296;-1
6;252;386;-1
6;293;380;-1
6;297;208;-1
6;320;105;-1
6;352;69;-1
6;365;93;-1
6;423;139;-1
6;436;388;-1
6;465;401;-1
6;473;301;-1
7;56;416;-1
7;160;272;-1
7;186;248;-1
7;295;366;-1
7;368;71;-1
7;371;184;-1
7;390;358;-1
7;422;405;-1
7;429;408;-1
7;491;129;-1
7;499;194;-1
8;81;42;-1
8;114;475;-1
8;127;98;-1
8;184;267;-1
8;190;252;-1
8;218;242;-1
8;218;397;-1
8;243;345;-1
8;265;459;-1
8;308;396;-1
8;317;503;-1
8;398;398;-1
8;415;380;-1
8;446;316;-1
8;460;409;-1
9;114;21;-1
9;179;259;-1
9;187;173;-1
9;188;401;-1
9;254;326;-1
9;264;384;-1
9;282;433;-1
9;296;270;-1
9;333;282;-1
9;387;395;-1
9;395;501;-1
9;433;194;-1
10;65;80;-1
10;93;451;-1
10;248;127;-1
10;289;264;-1
10;291;397;-1
10;312;222;-1
10;339;151;-1
10;342;409;-1
10;387;103;-1
10;420;280;-1
10;490;327;-1
11;32;485;-1
11;44;199;-1
11;90;388;-1
11;123;73;-1
11;131;66;-1
11;149;391;-1
11;177;479;-1
11;181;197;-1
11;217;231;-1
11;230;323;-1
11;236;329;-1
11;313;253;-1
11;379;142;-1
11;408;409;-1
11;463;149;-1
12;74;458;-1
12;75;398;-1
12;85;57;-1
12;90;411;-1
12;93;260;-1
12;97;389;-1
12;125;238;-1
12;172;217;-1
12;192;279;-1
12;200;191;-1
12;210;79;-1
12;239;160;-1
12;283;407;-1
12;284;254;-1
12;284;495;-1
12;287;124;-1
12;288;216;-1
12;288;396;-1
12;308;203;-1
12;335;101;-1
12;381;439;-1
12;422;115;-1
12;435;107;-1
12;439;130;-1
12;486;289;-1
12;493;162;-1
13;6;215;-1
13;35;250;-1
13;87;478;-1
13;100;483;-1
13;111;503;-1
13;133;162;-1
13;152;78;-1
13;155;173;-1
13;156;133;-1
13;169;108;-1
13;192;386;-1
13;201;408;-1
13;217;106;-1
13;229;264;-1
13;229;436;-1
13;262;486;-1
13;304;82;-1
13;336;413;-1
13;355;201;-1
13;375;32;-1
13;427;123;-1
13;438;220;-1
13;448;415;-1
13;459;64;-1
13;470;226;-1
13;479;272;-1
