13;319;53;12;0
10;320;56;4;1
13;342;67;9;2
12;341;64;5;3
16;62;76;8;4
15;60;77;4;5
16;351;225;4;6
17;365;91;4;7
21;100;41;7;8
19;101;39;4;9
