8;208;256;20;0
14;205;57;167;1
13;209;58;5;2
17;200;57;5;3
16;55;75;366;4
20;52;74;4;5
15;144;279;18;6
17;272;246;35;7
16;279;242;42;8
15;273;245;16;9
15;286;235;14;10
19;278;242;5;11
19;168;237;4;12
20;484;481;175;13
23;480;479;5;14
22;484;483;7;15
23;25;410;5;16
24;20;410;7;17
22;135;508;297;18
22;71;376;4;19
18;72;70;5;20
21;417;237;8;21
23;420;397;11;22
21;264;143;4;23
23;86;381;10;24
25;87;381;4;25
22;97;336;4;26
24;11;54;12;27
