1;320;403;4;0
9;144;329;4;1
22;22;69;4;2
22;371;494;5;3
23;101;52;5;4
23;311;70;6;5
23;157;302;4;6
25;266;161;4;7
25;502;505;5;8
28;313;108;10;9
29;252;124;7;10
28;296;171;4;11
29;213;166;4;12
29;271;266;4;13
