10;148;453;8;0
10;124;163;4;1
14;382;436;5;2
11;382;436;15;3
13;454;163;4;4
23;43;444;4;5
22;20;351;4;6
24;245;370;4;7
23;334;405;5;8
25;228;176;4;9
25;211;510;4;10
30;343;338;9;11
27;338;341;12;12
33;336;342;7;13
30;332;344;5;14
32;340;335;4;15
