13;419;470;187;0
16;417;469;5;1
17;417;470;10;2
15;192;101;264;3
13;194;101;9;4
12;195;101;4;5
19;191;104;5;6
15;48;73;140;7
19;47;73;4;8
13;338;419;4;9
19;189;126;4;10
13;198;77;4;11
18;311;432;248;12
16;313;433;13;13
17;312;428;4;14
17;93;434;224;15
20;90;437;6;16
18;19;342;4;17
20;147;465;4;18
19;317;387;4;19
21;327;425;4;20
21;74;410;6;21
19;279;325;4;22
21;136;427;4;23
20;266;295;5;24
23;82;388;5;25
20;94;457;4;26
21;190;136;4;27
