0;7;332;-1
0;13;319;-1
0;35;285;-1
0;41;232;-1
0;49;394;-1
0;61;262;-1
0;76;246;-1
0;83;315;-1
0;106;511;-1
0;108;473;-1
0;121;409;-1
0;124;269;-1
0;148;445;-1
0;152;371;-1
0;153;266;-1
0;154;422;-1
0;161;386;-1
0;168;480;-1
0;171;453;-1
0;173;473;-1
0;178;99;-1
0;186;377;-1
0;187;299;-1
0;195;389;-1
0;199;125;-1
0;260;457;-1
0;284;6;-1
0;284;423;-1
0;285;78;-1
0;286;27;-1
0;314;80;-1
0;319;343;-1
0;330;413;-1
0;350;114;-1
0;395;127;-1
0;395;161;-1
0;397;229;-1
0;397;436;-1
0;400;326;-1
0;400;455;-1
0;404;462;-1
0;425;9;-1
0;426;32;-1
0;432;145;-1
0;435;397;-1
0;511;52;-1
1;24;377;-1
1;80;406;-1
1;226;2;-1
1;302;485;-1
1;329;227;-1
1;334;211;-1
1;413;510;-1
1;433;456;-1
1;441;147;-1
2;8;395;-1
2;48;146;-1
2;54;339;-1
2;68;463;-1
2;77;413;-1
2;89;410;-1
2;92;68;-1
2;122;333;-1
2;129;131;-1
2;138;481;-1
2;168;68;-1
2;184;501;-1
2;191;457;-1
2;204;60;-1
2;218;4;-1
2;285;106;-1
2;326;376;-1
2;355;69;-1
2;413;459;-1
2;462;174;-1
2;477;163;-1
2;480;493;-1
2;497;310;-1
3;41;421;-1
3;61;187;-1
3;69;468;-1
3;97;441;-1
3;143;359;-1
3;185;90;-1
3;192;424;-1
3;193;71;-1
3;204;50;-1
3;207;68;-1
3;212;321;-1
3;259;511;-1
3;281;314;-1
3;339;77;-1
3;353;494;-1
3;375;297;-1
3;410;484;-1
3;411;440;-1
3;414;340;-1
4;4;502;-1
4;15;279;-1
4;28;323;-1
4;45;232;-1
4;196;264;-1
4;208;294;-1
4;209;30;-1
4;211;353;-1
4;214;50;-1
4;318;483;-1
4;387;447;-1
4;473;285;-1
5;10;481;-1
5;26;493;-1
5;114;355;-1
5;131;305;-1
5;144;102;-1
5;151;145;-1
5;180;419;-1
5;190;147;-1
5;214;361;-1
5;217;425;-1
5;235;332;-1
5;354;36;-1
5;380;444;-1
5;410;448;-1
5;472;50;-1
6;50;328;-1
6;57;257;-1
6;102;438;-1
6;281;62;-1
6;398;266;-1
6;404;472;-1
6;406;437;-1
6;409;288;-1
6;419;260;-1
6;424;35;-1
6;425;308;-1
7;15;397;-1
7;19;395;-1
7;33;367;-1
7;107;414;-1
7;111;282;-1
7;126;47;-1
7;136;324;-1
7;145;394;-1
7;161;414;-1
7;185;365;-1
7;220;141;-1
7;389;441;-1
7;422;376;-1
7;470;23;-1
8;112;203;-1
8;163;133;-1
8;163;449;-1
8;176;425;-1
8;217;425;-1
